Lipid Name,Lipid Unique Identifier,Precursor m/z,Precursor Retention Time (sec),Identification Charge,LMP,HMP,cf,neutromers_to_extract,literature_n,Adduct,Adduct_cf
LPC 18:1/0:0_al,LPC 18:1/0:0_al_18.008,544.337102620104,1080.4788,1,,,C26H52NO7P,3.0,,M+Na,C26H52NO7PNa
LPC 18:1/0:0_al,LPC 18:1/0:0_al_18.008,504.34459464010394,1080.4788,1,,,C26H52NO7P,3.0,,M+H-[H20],C26H51NO6P
LPC 18:1/0:0_al,LPC 18:1/0:0_al_18.008,526.3265393201041,1080.4788,1,,,C26H52NO7P,3.0,,M+Na-[H2O],C26H50NO6PNa
LPC 18:1/0:0_al,LPC 18:1/0:0_al_18.008,539.381704940104,1080.4788,1,,,C26H52NO7P,3.0,,M+NH4,C26H56N2O7P
LPC 18:1/0:0_al,LPC 18:1/0:0_al_18.008,520.3633170401041,1080.4788,1,,,C26H52NO7P,3.0,,M+NH4-[H2O],C26H54N2O6P
PC 18:1_24:1_al,PC 18:1_24:1_al_37.943,870.6937701351701,2276.5852000000023,1,,,C50H96NO8P,3.0,,M+H,C50H97NO8P
PC 18:1_24:1_al,PC 18:1_24:1_al_37.943,892.6757148151701,2276.5852000000023,1,,,C50H96NO8P,3.0,,M+Na,C50H96NO8PNa
PC 18:1_24:1_al,PC 18:1_24:1_al_37.943,852.68320683517,2276.5852000000023,1,,,C50H96NO8P,3.0,,M+H-[H20],C50H95NO7P
PC 18:1_24:1_al,PC 18:1_24:1_al_37.943,874.6651515151701,2276.5852000000023,1,,,C50H96NO8P,3.0,,M+Na-[H2O],C50H94NO7PNa
PC 18:1_24:1_al,PC 18:1_24:1_al_37.943,887.72031713517,2276.5852000000023,1,,,C50H96NO8P,3.0,,M+NH4,C50H100N2O8P
PC 18:1_24:1_al,PC 18:1_24:1_al_37.943,868.7019292351702,2276.5852000000023,1,,,C50H96NO8P,3.0,,M+NH4-[H2O],C50H98N2O7P
TG 16:1_16:1_18:2_al,TG 16:1_16:1_18:2_al_39.463,827.711011589908,2367.7632,1,,,C53H94O6,3.0,,M+H,C53H95O6
TG 16:1_16:1_18:2_al,TG 16:1_16:1_18:2_al_39.463,849.692956269908,2367.7632,1,,,C53H94O6,3.0,,M+Na,C53H94O6Na
TG 16:1_16:1_18:2_al,TG 16:1_16:1_18:2_al_39.463,809.700448289908,2367.7632,1,,,C53H94O6,3.0,,M+H-[H20],C53H93O5
TG 16:1_16:1_18:2_al,TG 16:1_16:1_18:2_al_39.463,831.682392969908,2367.7632,1,,,C53H94O6,3.0,,M+Na-[H2O],C53H92O5Na
TG 16:1_16:1_18:2_al,TG 16:1_16:1_18:2_al_39.463,844.737558589908,2367.7632,1,,,C53H94O6,3.0,,M+NH4,C53H98O6N
TG 16:1_16:1_18:2_al,TG 16:1_16:1_18:2_al_39.463,825.7191706899081,2367.7632,1,,,C53H94O6,3.0,,M+NH4-[H2O],C53H96O5N
LPC 20:1/0:0_al,LPC 20:1/0:0_al_20.728,550.386922678486,1243.6504000000018,1,,,C28H56NO7P,3.0,,M+H,C28H57NO7P
LPC 20:1/0:0_al,LPC 20:1/0:0_al_20.728,572.368867358486,1243.6504000000018,1,,,C28H56NO7P,3.0,,M+Na,C28H56NO7PNa
LPC 20:1/0:0_al,LPC 20:1/0:0_al_20.728,532.376359378486,1243.6504000000018,1,,,C28H56NO7P,3.0,,M+H-[H20],C28H55NO6P
LPC 20:1/0:0_al,LPC 20:1/0:0_al_20.728,554.358304058486,1243.6504000000018,1,,,C28H56NO7P,3.0,,M+Na-[H2O],C28H54NO6PNa
LPC 20:1/0:0_al,LPC 20:1/0:0_al_20.728,567.413469678486,1243.6504000000018,1,,,C28H56NO7P,3.0,,M+NH4,C28H60N2O7P
LPC 20:1/0:0_al,LPC 20:1/0:0_al_20.728,548.3950817784861,1243.6504000000018,1,,,C28H56NO7P,3.0,,M+NH4-[H2O],C28H58N2O6P
PC 18:0_22:6_al,PC 18:0_22:6_al_34.052,834.6006092227881,2043.1048333333317,1,,,C48H84NO8P,3.0,,M+H,C48H85NO8P
PC 18:0_22:6_al,PC 18:0_22:6_al_34.052,856.582553902788,2043.1048333333317,1,,,C48H84NO8P,3.0,,M+Na,C48H84NO8PNa
PC 18:0_22:6_al,PC 18:0_22:6_al_34.052,816.590045922788,2043.1048333333317,1,,,C48H84NO8P,3.0,,M+H-[H20],C48H83NO7P
PC 18:0_22:6_al,PC 18:0_22:6_al_34.052,838.5719906027881,2043.1048333333317,1,,,C48H84NO8P,3.0,,M+Na-[H2O],C48H82NO7PNa
PC 18:0_22:6_al,PC 18:0_22:6_al_34.052,851.627156222788,2043.1048333333317,1,,,C48H84NO8P,3.0,,M+NH4,C48H88N2O8P
PC 18:0_22:6_al,PC 18:0_22:6_al_34.052,832.6087683227881,2043.1048333333317,1,,,C48H84NO8P,3.0,,M+NH4-[H2O],C48H86N2O7P
Cer_NS d18:1_24:0_al,Cer_NS d18:1_24:0_al_38.676,650.643828150483,2320.5732,1,,,C42H83NO3,3.0,,M+H,C42H84NO3
Cer_NS d18:1_24:0_al,Cer_NS d18:1_24:0_al_38.676,672.625772830483,2320.5732,1,,,C42H83NO3,3.0,,M+Na,C42H83NO3Na
Cer_NS d18:1_24:0_al,Cer_NS d18:1_24:0_al_38.676,632.633264850483,2320.5732,1,,,C42H83NO3,3.0,,M+H-[H20],C42H82NO2
Cer_NS d18:1_24:0_al,Cer_NS d18:1_24:0_al_38.676,654.6152095304831,2320.5732,1,,,C42H83NO3,3.0,,M+Na-[H2O],C42H81NO2Na
Cer_NS d18:1_24:0_al,Cer_NS d18:1_24:0_al_38.676,667.670375150483,2320.5732,1,,,C42H83NO3,3.0,,M+NH4,C42H87N2O3
Cer_NS d18:1_24:0_al,Cer_NS d18:1_24:0_al_38.676,648.6519872504831,2320.5732,1,,,C42H83NO3,3.0,,M+NH4-[H2O],C42H85N2O2
LPE 18:2_al,LPE 18:2_al_15.589,478.292508444438,935.3430000000001,1,,,C23H44NO7P,3.0,,M+H,C23H45NO7P
LPE 18:2_al,LPE 18:2_al_15.589,500.274453124438,935.3430000000001,1,,,C23H44NO7P,3.0,,M+Na,C23H44NO7PNa
LPE 18:2_al,LPE 18:2_al_15.589,460.281945144438,935.3430000000001,1,,,C23H44NO7P,3.0,,M+H-[H20],C23H43NO6P
LPE 18:2_al,LPE 18:2_al_15.589,482.263889824438,935.3430000000001,1,,,C23H44NO7P,3.0,,M+Na-[H2O],C23H42NO6PNa
LPE 18:2_al,LPE 18:2_al_15.589,495.31905544443805,935.3430000000001,1,,,C23H44NO7P,3.0,,M+NH4,C23H48N2O7P
LPE 18:2_al,LPE 18:2_al_15.589,476.300667544438,935.3430000000001,1,,,C23H44NO7P,3.0,,M+NH4-[H2O],C23H46N2O6P
CE 20:4_al,CE 20:4_al_40.697,673.5907484583071,2441.8474000000024,1,,,C47H76O2,3.0,,M+H,C47H77O2
CE 20:4_al,CE 20:4_al_40.697,695.572693138307,2441.8474000000024,1,,,C47H76O2,3.0,,M+Na,C47H76O2Na
CE 20:4_al,CE 20:4_al_40.697,655.580185158307,2441.8474000000024,1,,,C47H76O2,3.0,,M+H-[H20],C47H75O
CE 20:4_al,CE 20:4_al_40.697,677.5621298383071,2441.8474000000024,1,,,C47H76O2,3.0,,M+Na-[H2O],C47H74ONa
CE 20:4_al,CE 20:4_al_40.697,690.617295458307,2441.8474000000024,1,,,C47H76O2,3.0,,M+NH4,C47H80O2N
CE 20:4_al,CE 20:4_al_40.697,671.5989075583071,2441.8474000000024,1,,,C47H76O2,3.0,,M+NH4-[H2O],C47H78ON
PC 18:1_20:3_al,PC 18:1_20:3_al_33.496,810.5992686223481,2009.7738,1,,,C46H84NO8P,3.0,,M+H,C46H85NO8P
PC 18:1_20:3_al,PC 18:1_20:3_al_33.496,832.581213302348,2009.7738,1,,,C46H84NO8P,3.0,,M+Na,C46H84NO8PNa
PC 18:1_20:3_al,PC 18:1_20:3_al_33.496,792.588705322348,2009.7738,1,,,C46H84NO8P,3.0,,M+H-[H20],C46H83NO7P
PC 18:1_20:3_al,PC 18:1_20:3_al_33.496,814.5706500023481,2009.7738,1,,,C46H84NO8P,3.0,,M+Na-[H2O],C46H82NO7PNa
PC 18:1_20:3_al,PC 18:1_20:3_al_33.496,827.625815622348,2009.7738,1,,,C46H84NO8P,3.0,,M+NH4,C46H88N2O8P
PC 18:1_20:3_al,PC 18:1_20:3_al_33.496,808.6074277223481,2009.7738,1,,,C46H84NO8P,3.0,,M+NH4-[H2O],C46H86N2O7P
HexCer_NS d18:1_22:1_al,HexCer_NS d18:1_22:1_al_37.426,782.650499348764,2245.538599999998,1,,,C46H87NO8,3.0,,M+H,C46H88NO8
HexCer_NS d18:1_22:1_al,HexCer_NS d18:1_22:1_al_37.426,804.632444028764,2245.538599999998,1,,,C46H87NO8,3.0,,M+Na,C46H87NO8Na
HexCer_NS d18:1_22:1_al,HexCer_NS d18:1_22:1_al_37.426,764.639936048764,2245.538599999998,1,,,C46H87NO8,3.0,,M+H-[H20],C46H86NO7
HexCer_NS d18:1_22:1_al,HexCer_NS d18:1_22:1_al_37.426,786.621880728764,2245.538599999998,1,,,C46H87NO8,3.0,,M+Na-[H2O],C46H85NO7Na
HexCer_NS d18:1_22:1_al,HexCer_NS d18:1_22:1_al_37.426,799.677046348764,2245.538599999998,1,,,C46H87NO8,3.0,,M+NH4,C46H91N2O8
HexCer_NS d18:1_22:1_al,HexCer_NS d18:1_22:1_al_37.426,780.6586584487641,2245.538599999998,1,,,C46H87NO8,3.0,,M+NH4-[H2O],C46H89N2O7
LPE 20:3_al,LPE 20:3_al_16.604,504.309264691727,996.2652,1,,,C25H46NO7P,3.0,,M+H,C25H47NO7P
LPE 20:3_al,LPE 20:3_al_16.604,526.291209371727,996.2652,1,,,C25H46NO7P,3.0,,M+Na,C25H46NO7PNa
LPE 20:3_al,LPE 20:3_al_16.604,486.298701391727,996.2652,1,,,C25H46NO7P,3.0,,M+H-[H20],C25H45NO6P
LPE 20:3_al,LPE 20:3_al_16.604,508.28064607172695,996.2652,1,,,C25H46NO7P,3.0,,M+Na-[H2O],C25H44NO6PNa
LPE 20:3_al,LPE 20:3_al_16.604,521.3358116917269,996.2652,1,,,C25H46NO7P,3.0,,M+NH4,C25H50N2O7P
LPE 20:3_al,LPE 20:3_al_16.604,502.317423791727,996.2652,1,,,C25H46NO7P,3.0,,M+NH4-[H2O],C25H48N2O6P
PE 18:0_18:1_al,PE 18:0_18:1_al_36.663,746.5690330363001,2199.754399999998,1,,,C41H80NO8P,3.0,,M+H,C41H81NO8P
PE 18:0_18:1_al,PE 18:0_18:1_al_36.663,768.5509777163,2199.754399999998,1,,,C41H80NO8P,3.0,,M+Na,C41H80NO8PNa
PE 18:0_18:1_al,PE 18:0_18:1_al_36.663,728.5584697363,2199.754399999998,1,,,C41H80NO8P,3.0,,M+H-[H20],C41H79NO7P
PE 18:0_18:1_al,PE 18:0_18:1_al_36.663,750.5404144163001,2199.754399999998,1,,,C41H80NO8P,3.0,,M+Na-[H2O],C41H78NO7PNa
PE 18:0_18:1_al,PE 18:0_18:1_al_36.663,763.5955800363,2199.754399999998,1,,,C41H80NO8P,3.0,,M+NH4,C41H84N2O8P
PE 18:0_18:1_al,PE 18:0_18:1_al_36.663,744.5771921363001,2199.754399999998,1,,,C41H80NO8P,3.0,,M+NH4-[H2O],C41H82N2O7P
LPC 0:0/17:1_al,LPC 0:0/17:1_al_15.395,508.33967174349897,923.6964,1,,,C25H50NO7P,3.0,,M+H,C25H51NO7P
LPC 0:0/17:1_al,LPC 0:0/17:1_al_15.395,530.321616423499,923.6964,1,,,C25H50NO7P,3.0,,M+Na,C25H50NO7PNa
LPC 0:0/17:1_al,LPC 0:0/17:1_al_15.395,490.32910844349897,923.6964,1,,,C25H50NO7P,3.0,,M+H-[H20],C25H49NO6P
LPC 0:0/17:1_al,LPC 0:0/17:1_al_15.395,512.311053123499,923.6964,1,,,C25H50NO7P,3.0,,M+Na-[H2O],C25H48NO6PNa
LPC 0:0/17:1_al,LPC 0:0/17:1_al_15.395,525.366218743499,923.6964,1,,,C25H50NO7P,3.0,,M+NH4,C25H54N2O7P
LPC 0:0/17:1_al,LPC 0:0/17:1_al_15.395,506.347830843499,923.6964,1,,,C25H50NO7P,3.0,,M+NH4-[H2O],C25H52N2O6P
PC 18:0_24:4_al,PC 18:0_24:4_al_36.947,866.662048503552,2216.8386,1,,,C50H92NO8P,3.0,,M+H,C50H93NO8P
PC 18:0_24:4_al,PC 18:0_24:4_al_36.947,888.643993183552,2216.8386,1,,,C50H92NO8P,3.0,,M+Na,C50H92NO8PNa
PC 18:0_24:4_al,PC 18:0_24:4_al_36.947,848.6514852035519,2216.8386,1,,,C50H92NO8P,3.0,,M+H-[H20],C50H91NO7P
PC 18:0_24:4_al,PC 18:0_24:4_al_36.947,870.633429883552,2216.8386,1,,,C50H92NO8P,3.0,,M+Na-[H2O],C50H90NO7PNa
PC 18:0_24:4_al,PC 18:0_24:4_al_36.947,883.6885955035519,2216.8386,1,,,C50H92NO8P,3.0,,M+NH4,C50H96N2O8P
PC 18:0_24:4_al,PC 18:0_24:4_al_36.947,864.6702076035521,2216.8386,1,,,C50H92NO8P,3.0,,M+NH4-[H2O],C50H94N2O7P
LPC 0:0/20:2_al,LPC 0:0/20:2_al_18.156,548.3707738226441,1089.3432,1,,,C28H54NO7P,3.0,,M+H,C28H55NO7P
LPC 0:0/20:2_al,LPC 0:0/20:2_al_18.156,570.352718502644,1089.3432,1,,,C28H54NO7P,3.0,,M+Na,C28H54NO7PNa
LPC 0:0/20:2_al,LPC 0:0/20:2_al_18.156,530.360210522644,1089.3432,1,,,C28H54NO7P,3.0,,M+H-[H20],C28H53NO6P
LPC 0:0/20:2_al,LPC 0:0/20:2_al_18.156,552.3421552026441,1089.3432,1,,,C28H54NO7P,3.0,,M+Na-[H2O],C28H52NO6PNa
LPC 0:0/20:2_al,LPC 0:0/20:2_al_18.156,565.397320822644,1089.3432,1,,,C28H54NO7P,3.0,,M+NH4,C28H58N2O7P
LPC 0:0/20:2_al,LPC 0:0/20:2_al_18.156,546.3789329226441,1089.3432,1,,,C28H54NO7P,3.0,,M+NH4-[H2O],C28H56N2O6P
PE 17:0_22:6_al,PE 17:0_22:6_al_33.585,778.537888317221,2015.0892000000001,1,,,C44H76NO8P,3.0,,M+H,C44H77NO8P
PE 17:0_22:6_al,PE 17:0_22:6_al_33.585,800.519832997221,2015.0892000000001,1,,,C44H76NO8P,3.0,,M+Na,C44H76NO8PNa
PE 17:0_22:6_al,PE 17:0_22:6_al_33.585,760.527325017221,2015.0892000000001,1,,,C44H76NO8P,3.0,,M+H-[H20],C44H75NO7P
PE 17:0_22:6_al,PE 17:0_22:6_al_33.585,782.509269697221,2015.0892000000001,1,,,C44H76NO8P,3.0,,M+Na-[H2O],C44H74NO7PNa
PE 17:0_22:6_al,PE 17:0_22:6_al_33.585,795.564435317221,2015.0892000000001,1,,,C44H76NO8P,3.0,,M+NH4,C44H80N2O8P
PE 17:0_22:6_al,PE 17:0_22:6_al_33.585,776.5460474172211,2015.0892000000001,1,,,C44H76NO8P,3.0,,M+NH4-[H2O],C44H78N2O7P
PS 22:4_22:6_al,PS 22:4_22:6_al_28.820,884.541960190137,1729.193599999998,1,,,C50H78NO10P,3.0,,M+H,C50H79NO10P
PS 22:4_22:6_al,PS 22:4_22:6_al_28.820,906.523904870137,1729.193599999998,1,,,C50H78NO10P,3.0,,M+Na,C50H78NO10PNa
PS 22:4_22:6_al,PS 22:4_22:6_al_28.820,866.531396890137,1729.193599999998,1,,,C50H78NO10P,3.0,,M+H-[H20],C50H77NO9P
PS 22:4_22:6_al,PS 22:4_22:6_al_28.820,888.5133415701371,1729.193599999998,1,,,C50H78NO10P,3.0,,M+Na-[H2O],C50H76NO9PNa
PS 22:4_22:6_al,PS 22:4_22:6_al_28.820,901.568507190137,1729.193599999998,1,,,C50H78NO10P,3.0,,M+NH4,C50H82N2O10P
PS 22:4_22:6_al,PS 22:4_22:6_al_28.820,882.5501192901371,1729.193599999998,1,,,C50H78NO10P,3.0,,M+NH4-[H2O],C50H80N2O9P
LPC 0:0/20:0_al,LPC 0:0/20:0_al_22.865,552.402057355678,1371.8890000000022,1,,,C28H58NO7P,3.0,,M+H,C28H59NO7P
LPC 0:0/20:0_al,LPC 0:0/20:0_al_22.865,574.384002035678,1371.8890000000022,1,,,C28H58NO7P,3.0,,M+Na,C28H58NO7PNa
LPC 0:0/20:0_al,LPC 0:0/20:0_al_22.865,534.391494055678,1371.8890000000022,1,,,C28H58NO7P,3.0,,M+H-[H20],C28H57NO6P
LPC 0:0/20:0_al,LPC 0:0/20:0_al_22.865,556.3734387356781,1371.8890000000022,1,,,C28H58NO7P,3.0,,M+Na-[H2O],C28H56NO6PNa
LPC 0:0/20:0_al,LPC 0:0/20:0_al_22.865,569.428604355678,1371.8890000000022,1,,,C28H58NO7P,3.0,,M+NH4,C28H62N2O7P
LPC 0:0/20:0_al,LPC 0:0/20:0_al_22.865,550.4102164556781,1371.8890000000022,1,,,C28H58NO7P,3.0,,M+NH4-[H2O],C28H60N2O6P
TG 16:0_18:0_18:1_al,TG 16:0_18:0_18:1_al_41.205,861.789478922127,2472.306800000004,1,,,C55H104O6,3.0,,M+H,C55H105O6
TG 16:0_18:0_18:1_al,TG 16:0_18:0_18:1_al_41.205,883.771423602127,2472.306800000004,1,,,C55H104O6,3.0,,M+Na,C55H104O6Na
TG 16:0_18:0_18:1_al,TG 16:0_18:0_18:1_al_41.205,843.778915622127,2472.306800000004,1,,,C55H104O6,3.0,,M+H-[H20],C55H103O5
TG 16:0_18:0_18:1_al,TG 16:0_18:0_18:1_al_41.205,865.7608603021271,2472.306800000004,1,,,C55H104O6,3.0,,M+Na-[H2O],C55H102O5Na
TG 16:0_18:0_18:1_al,TG 16:0_18:0_18:1_al_41.205,878.816025922127,2472.306800000004,1,,,C55H104O6,3.0,,M+NH4,C55H108O6N
TG 16:0_18:0_18:1_al,TG 16:0_18:0_18:1_al_41.205,859.7976380221271,2472.306800000004,1,,,C55H104O6,3.0,,M+NH4-[H2O],C55H106O5N
PC 16:0_18:2_al,PC 16:0_18:2_al_32.825,758.569126699704,1969.4982,1,,,C42H80NO8P,3.0,,M+H,C42H81NO8P
PC 16:0_18:2_al,PC 16:0_18:2_al_32.825,780.551071379704,1969.4982,1,,,C42H80NO8P,3.0,,M+Na,C42H80NO8PNa
PC 16:0_18:2_al,PC 16:0_18:2_al_32.825,740.558563399704,1969.4982,1,,,C42H80NO8P,3.0,,M+H-[H20],C42H79NO7P
PC 16:0_18:2_al,PC 16:0_18:2_al_32.825,762.5405080797041,1969.4982,1,,,C42H80NO8P,3.0,,M+Na-[H2O],C42H78NO7PNa
PC 16:0_18:2_al,PC 16:0_18:2_al_32.825,775.595673699704,1969.4982,1,,,C42H80NO8P,3.0,,M+NH4,C42H84N2O8P
PC 16:0_18:2_al,PC 16:0_18:2_al_32.825,756.5772857997041,1969.4982,1,,,C42H80NO8P,3.0,,M+NH4-[H2O],C42H82N2O7P
LPE 20:4_al,LPE 20:4_al_15.693,502.293526956215,941.5637999999999,1,,,C25H44NO7P,3.0,,M+H,C25H45NO7P
LPE 20:4_al,LPE 20:4_al_15.693,524.275471636215,941.5637999999999,1,,,C25H44NO7P,3.0,,M+Na,C25H44NO7PNa
LPE 20:4_al,LPE 20:4_al_15.693,484.282963656215,941.5637999999999,1,,,C25H44NO7P,3.0,,M+H-[H20],C25H43NO6P
LPE 20:4_al,LPE 20:4_al_15.693,506.264908336215,941.5637999999999,1,,,C25H44NO7P,3.0,,M+Na-[H2O],C25H42NO6PNa
LPE 20:4_al,LPE 20:4_al_15.693,519.320073956215,941.5637999999999,1,,,C25H44NO7P,3.0,,M+NH4,C25H48N2O7P
LPE 20:4_al,LPE 20:4_al_15.693,500.30168605621503,941.5637999999999,1,,,C25H44NO7P,3.0,,M+NH4-[H2O],C25H46N2O6P
LPE 20:4_al,LPE 20:4_al_15.538,502.293526956215,932.2908,1,,,C25H44NO7P,3.0,,M+H,C25H45NO7P
LPE 20:4_al,LPE 20:4_al_15.538,524.275471636215,932.2908,1,,,C25H44NO7P,3.0,,M+Na,C25H44NO7PNa
LPE 20:4_al,LPE 20:4_al_15.538,484.282963656215,932.2908,1,,,C25H44NO7P,3.0,,M+H-[H20],C25H43NO6P
LPE 20:4_al,LPE 20:4_al_15.538,506.264908336215,932.2908,1,,,C25H44NO7P,3.0,,M+Na-[H2O],C25H42NO6PNa
LPE 20:4_al,LPE 20:4_al_15.538,519.320073956215,932.2908,1,,,C25H44NO7P,3.0,,M+NH4,C25H48N2O7P
LPE 20:4_al,LPE 20:4_al_15.538,500.30168605621503,932.2908,1,,,C25H44NO7P,3.0,,M+NH4-[H2O],C25H46N2O6P
LPE 20:4_al,LPE 20:4_al_14.567,502.293526956215,874.0062,1,,,C25H44NO7P,3.0,,M+H,C25H45NO7P
LPE 20:4_al,LPE 20:4_al_14.567,524.275471636215,874.0062,1,,,C25H44NO7P,3.0,,M+Na,C25H44NO7PNa
LPE 20:4_al,LPE 20:4_al_14.567,484.282963656215,874.0062,1,,,C25H44NO7P,3.0,,M+H-[H20],C25H43NO6P
LPE 20:4_al,LPE 20:4_al_14.567,506.264908336215,874.0062,1,,,C25H44NO7P,3.0,,M+Na-[H2O],C25H42NO6PNa
LPE 20:4_al,LPE 20:4_al_14.567,519.320073956215,874.0062,1,,,C25H44NO7P,3.0,,M+NH4,C25H48N2O7P
LPE 20:4_al,LPE 20:4_al_14.567,500.30168605621503,874.0062,1,,,C25H44NO7P,3.0,,M+NH4-[H2O],C25H46N2O6P
PS 18:0_22:6_al,PS 18:0_22:6_al_31.349,836.542908678594,1880.9373,1,,,C46H78NO10P,3.0,,M+H,C46H79NO10P
PS 18:0_22:6_al,PS 18:0_22:6_al_31.349,858.524853358594,1880.9373,1,,,C46H78NO10P,3.0,,M+Na,C46H78NO10PNa
PS 18:0_22:6_al,PS 18:0_22:6_al_31.349,818.532345378594,1880.9373,1,,,C46H78NO10P,3.0,,M+H-[H20],C46H77NO9P
PS 18:0_22:6_al,PS 18:0_22:6_al_31.349,840.514290058594,1880.9373,1,,,C46H78NO10P,3.0,,M+Na-[H2O],C46H76NO9PNa
PS 18:0_22:6_al,PS 18:0_22:6_al_31.349,853.569455678594,1880.9373,1,,,C46H78NO10P,3.0,,M+NH4,C46H82N2O10P
PS 18:0_22:6_al,PS 18:0_22:6_al_31.349,834.5510677785941,1880.9373,1,,,C46H78NO10P,3.0,,M+NH4-[H2O],C46H80N2O9P
PS 18:0_22:6_al,PS 18:0_22:6_al_32.308,836.542908678594,1938.4698,1,,,C46H78NO10P,3.0,,M+H,C46H79NO10P
PS 18:0_22:6_al,PS 18:0_22:6_al_32.308,858.524853358594,1938.4698,1,,,C46H78NO10P,3.0,,M+Na,C46H78NO10PNa
PS 18:0_22:6_al,PS 18:0_22:6_al_32.308,818.532345378594,1938.4698,1,,,C46H78NO10P,3.0,,M+H-[H20],C46H77NO9P
PS 18:0_22:6_al,PS 18:0_22:6_al_32.308,840.514290058594,1938.4698,1,,,C46H78NO10P,3.0,,M+Na-[H2O],C46H76NO9PNa
PS 18:0_22:6_al,PS 18:0_22:6_al_32.308,853.569455678594,1938.4698,1,,,C46H78NO10P,3.0,,M+NH4,C46H82N2O10P
PS 18:0_22:6_al,PS 18:0_22:6_al_32.308,834.5510677785941,1938.4698,1,,,C46H78NO10P,3.0,,M+NH4-[H2O],C46H80N2O9P
PS 18:0_22:6_al,PS 18:0_22:6_al_32.961,836.542908678594,1977.6395999999997,1,,,C46H78NO10P,3.0,,M+H,C46H79NO10P
PS 18:0_22:6_al,PS 18:0_22:6_al_32.961,858.524853358594,1977.6395999999997,1,,,C46H78NO10P,3.0,,M+Na,C46H78NO10PNa
PS 18:0_22:6_al,PS 18:0_22:6_al_32.961,818.532345378594,1977.6395999999997,1,,,C46H78NO10P,3.0,,M+H-[H20],C46H77NO9P
PS 18:0_22:6_al,PS 18:0_22:6_al_32.961,840.514290058594,1977.6395999999997,1,,,C46H78NO10P,3.0,,M+Na-[H2O],C46H76NO9PNa
PS 18:0_22:6_al,PS 18:0_22:6_al_32.961,853.569455678594,1977.6395999999997,1,,,C46H78NO10P,3.0,,M+NH4,C46H82N2O10P
PS 18:0_22:6_al,PS 18:0_22:6_al_32.961,834.5510677785941,1977.6395999999997,1,,,C46H78NO10P,3.0,,M+NH4-[H2O],C46H80N2O9P
PC 16:1_22:6_al,PC 16:1_22:6_al_29.875,804.5528646791021,1792.4796,1,,,C46H78NO8P,3.0,,M+H,C46H79NO8P
PC 16:1_22:6_al,PC 16:1_22:6_al_29.875,826.534809359102,1792.4796,1,,,C46H78NO8P,3.0,,M+Na,C46H78NO8PNa
PC 16:1_22:6_al,PC 16:1_22:6_al_29.875,786.542301379102,1792.4796,1,,,C46H78NO8P,3.0,,M+H-[H20],C46H77NO7P
PC 16:1_22:6_al,PC 16:1_22:6_al_29.875,808.5242460591021,1792.4796,1,,,C46H78NO8P,3.0,,M+Na-[H2O],C46H76NO7PNa
PC 16:1_22:6_al,PC 16:1_22:6_al_29.875,821.579411679102,1792.4796,1,,,C46H78NO8P,3.0,,M+NH4,C46H82N2O8P
PC 16:1_22:6_al,PC 16:1_22:6_al_29.875,802.5610237791021,1792.4796,1,,,C46H78NO8P,3.0,,M+NH4-[H2O],C46H80N2O7P
PC 20:3_22:6_al,PC 20:3_22:6_al_30.845,856.5851756145811,1850.7132000000001,1,,,C50H82NO8P,3.0,,M+H,C50H83NO8P
PC 20:3_22:6_al,PC 20:3_22:6_al_30.845,878.5671202945811,1850.7132000000001,1,,,C50H82NO8P,3.0,,M+Na,C50H82NO8PNa
PC 20:3_22:6_al,PC 20:3_22:6_al_30.845,838.574612314581,1850.7132000000001,1,,,C50H82NO8P,3.0,,M+H-[H20],C50H81NO7P
PC 20:3_22:6_al,PC 20:3_22:6_al_30.845,860.5565569945811,1850.7132000000001,1,,,C50H82NO8P,3.0,,M+Na-[H2O],C50H80NO7PNa
PC 20:3_22:6_al,PC 20:3_22:6_al_30.845,873.611722614581,1850.7132000000001,1,,,C50H82NO8P,3.0,,M+NH4,C50H86N2O8P
PC 20:3_22:6_al,PC 20:3_22:6_al_30.845,854.5933347145811,1850.7132000000001,1,,,C50H82NO8P,3.0,,M+NH4-[H2O],C50H84N2O7P
PE 22:4_22:6_al,PE 22:4_22:6_al_32.190,840.553593897994,1931.3814,1,,,C49H78NO8P,3.0,,M+H,C49H79NO8P
PE 22:4_22:6_al,PE 22:4_22:6_al_32.190,862.535538577994,1931.3814,1,,,C49H78NO8P,3.0,,M+Na,C49H78NO8PNa
PE 22:4_22:6_al,PE 22:4_22:6_al_32.190,822.543030597994,1931.3814,1,,,C49H78NO8P,3.0,,M+H-[H20],C49H77NO7P
PE 22:4_22:6_al,PE 22:4_22:6_al_32.190,844.524975277994,1931.3814,1,,,C49H78NO8P,3.0,,M+Na-[H2O],C49H76NO7PNa
PE 22:4_22:6_al,PE 22:4_22:6_al_32.190,857.5801408979939,1931.3814,1,,,C49H78NO8P,3.0,,M+NH4,C49H82N2O8P
PE 22:4_22:6_al,PE 22:4_22:6_al_32.190,838.5617529979941,1931.3814,1,,,C49H78NO8P,3.0,,M+NH4-[H2O],C49H80N2O7P
LPC 0:0/24:4_al,LPC 0:0/24:4_al_19.763,600.401628550768,1185.8034,1,,,C32H58NO7P,3.0,,M+H,C32H59NO7P
LPC 0:0/24:4_al,LPC 0:0/24:4_al_19.763,622.383573230768,1185.8034,1,,,C32H58NO7P,3.0,,M+Na,C32H58NO7PNa
